,loop_i,ID,state,county,city,neighborhood,lon,lat,lon_width,lat_width
40,40.0,275839.0,AL,Mobile,Mobile,Usa,-88.182262,30.697248,0.0170361,0.0156838
41,41.0,276175.0,AL,Mobile,Mobile,Yorkwood,-88.2369805,30.6504952,0.0249432,0.0217779
42,42.0,106234.0,AL,Mobile,Mobile,Plateau,-88.0569029,30.7362968,0.0263267,0.0243516
43,43.0,275058.0,AL,Mobile,Mobile,Pleasant Valley,-88.1166306,30.6587398,0.0191695,0.0131244
44,44.0,275149.0,AL,Mobile,Mobile,Reichlieu,-88.1991056,30.6852103,0.0169984,0.0138335
45,45.0,273439.0,AL,Mobile,Mobile,Dawes,-88.2733417,30.6034726,0.0382616,0.0292238
46,46.0,273925.0,AL,Mobile,Mobile,Hannon Park,-88.0736288,30.6825592,0.0158834,0.0097171
47,47.0,276556.0,AL,Mobile,Mobile,Second Creek,-88.2163169,30.6483433,0.0181962,0.0260816
48,48.0,276194.0,AL,Mobile,Mobile,Autumndale,-88.1259494,30.7321384,0.0207479,0.0252962
49,49.0,105769.0,AL,Mobile,Mobile,Neshota,-88.0866547,30.62533,0.0272972,0.0293669
50,50.0,276104.0,AL,Mobile,Mobile,Winfield,-88.262717,30.5343847,0.0407522,0.0276421
51,51.0,273320.0,AL,Mobile,Mobile,Colonial Heights,-88.1768198,30.7281879,0.0288597,0.029629
52,52.0,273066.0,AL,Mobile,Mobile,Brookley Industrial Park,-88.0675935,30.6324654,0.0319152,0.047674
53,53.0,274076.0,AL,Mobile,Mobile,Huron,-88.2274214,30.7963221,0.0303956,0.0313071
54,54.0,274023.0,AL,Mobile,Mobile,Hillsdale,-88.1991837,30.6994584,0.0170818,0.0184731
55,55.0,272834.0,AL,Mobile,Mobile,Azalea,-88.2849496,30.7749637,0.0169351,0.0282894
56,56.0,273447.0,AL,Mobile,Mobile,Deer River,-88.1076774,30.5165283,0.0321443,0.0337269
57,57.0,273816.0,AL,Mobile,Mobile,Georgia Avenue,-88.06001,30.6875284,0.012663,0.0102485
58,58.0,274584.0,AL,Mobile,Mobile,Mooncrest,-88.2348407,30.7570712,0.0190721,0.0344561
59,59.0,272922.0,AL,Mobile,Mobile,Bellewood,-88.1530809,30.7147764,0.0339694,0.0114821
60,60.0,275687.0,AL,Mobile,Mobile,Terrace Hills,-88.1653967,30.632255,0.0174487,0.034776
61,61.0,272910.0,AL,Mobile,Mobile,Bell Aire,-88.1834386,30.5320625,0.0265639,0.0312591
62,62.0,272957.0,AL,Mobile,Mobile,Bienville,-88.2083672,30.7495419,0.0342928,0.0252759
63,63.0,272841.0,AL,Mobile,Mobile,Baker,-88.262708,30.6641574,0.0253905,0.0188106
64,64.0,273894.0,AL,Mobile,Mobile,Greenmound,-88.1043054,30.7103501,0.0172752,0.0160432
65,65.0,272867.0,AL,Mobile,Mobile,Bates,-88.2508155,30.6923812,0.0508079,0.037637
66,66.0,275747.0,AL,Mobile,Mobile,Tillman,-88.1594521,30.5945999,0.0219685,0.0280196
67,67.0,276204.0,AL,Mobile,Mobile,Beau Terra,-88.1419724,30.7346384,0.0399419,0.0303558
68,68.0,276454.0,AL,Mobile,Mobile,Millers Creek,-88.2799772,30.6574431,0.0264406,0.027046
69,69.0,275922.0,AL,Mobile,Mobile,Warwick,-88.2565181,30.6507872,0.0204776,0.0217979
70,70.0,276017.0,AL,Mobile,Mobile,Westfield,-88.1984411,30.5451857,0.0539809,0.0288503
71,71.0,274975.0,AL,Mobile,Mobile,Parkhill,-88.1574766,30.6987931,0.0336459,0.0260087
72,72.0,104898.0,AL,Mobile,Mobile,Jackson Heights,-88.1595861,30.668788,0.0221283,0.0145004
73,73.0,274566.0,AL,Mobile,Mobile,Mobile Terrace,-88.2165161,30.7003975,0.0178556,0.016593
74,74.0,273729.0,AL,Mobile,Mobile,Fisher,-88.0684957,30.7038468,0.0185434,0.0223884
75,75.0,273722.0,AL,Mobile,Mobile,Fire Tower,-88.2680298,30.7742177,0.0170214,0.0204713
76,76.0,274116.0,AL,Mobile,Mobile,Jackson Creek,-88.2550584,30.5545252,0.0256302,0.0243239
77,77.0,275195.0,AL,Mobile,Mobile,Riverfront Industrial Area,-88.0446426,30.6274042,0.0861006,0.1288506
78,78.0,274659.0,AL,Mobile,Mobile,Nevius,-88.1766312,30.5997435,0.0285867,0.0214511
79,79.0,275244.0,AL,Mobile,Mobile,Rose Haven,-88.1776499,30.8123857,0.0281163,0.0195894
80,80.0,273752.0,AL,Mobile,Mobile,Forest Highland,-88.1704347,30.734811,0.0186858,0.0287139
81,81.0,274336.0,AL,Mobile,Mobile,Llanfair,-88.137397,30.682165,0.02225,0.0122535
82,82.0,273273.0,AL,Mobile,Mobile,Claremont,-88.1824705,30.6506917,0.0167389,0.021031
83,83.0,274625.0,AL,Mobile,Mobile,Muddy Creek,-88.1613468,30.53402,0.0239838,0.0351934
84,84.0,275026.0,AL,Mobile,Mobile,Pierce Creek,-88.2842941,30.6773134,0.0177817,0.0258963
85,85.0,272923.0,AL,Mobile,Mobile,Bellfontaine,-88.1114049,30.4905389,0.0246463,0.0219007
86,86.0,107033.0,AL,Mobile,Mobile,Summerville,-88.1028558,30.7245952,0.0175891,0.0147733
87,87.0,272882.0,AL,Mobile,Mobile,Bayside,-88.0944728,30.5436848,0.0278315,0.0424428
88,88.0,275689.0,AL,Mobile,Mobile,Texas Street,-88.0484646,30.6778119,0.0129254,0.0131159
89,89.0,272924.0,AL,Mobile,Mobile,Bellmont,-88.1922414,30.5371227,0.0329109,0.0174289
90,90.0,276544.0,AL,Mobile,Mobile,Riviere De Chien,-88.1297982,30.6079732,0.0373393,0.0290184
91,91.0,275788.0,AL,Mobile,Mobile,Twin Lakes,-88.2076659,30.7944588,0.0321277,0.0196663
92,92.0,274109.0,AL,Mobile,Mobile,Irvington,-88.2288313,30.5098587,0.0532755,0.0309844
93,93.0,274364.0,AL,Mobile,Mobile,Lourdes,-88.0919178,30.58653,0.0338326,0.042795
94,94.0,273508.0,AL,Mobile,Mobile,Driftwood,-88.0753083,30.5796927,0.024769,0.0291203
95,95.0,106170.0,AL,Mobile,Mobile,Pine Grove,-88.1305452,30.7122028,0.0202168,0.0148201
96,96.0,274480.0,AL,Mobile,Mobile,McVoy,-88.0887025,30.607232,0.0295131,0.014203
97,97.0,274933.0,AL,Mobile,Mobile,Owens,-88.0583699,30.6998121,0.0134561,0.0195324
98,98.0,276280.0,AL,Mobile,Mobile,Country Club,-88.1610729,30.683157,0.0253421,0.0142815
99,99.0,273170.0,AL,Mobile,Mobile,Cedar Grove,-88.2223058,30.5496598,0.0401254,0.0280118
100,100.0,276235.0,AL,Mobile,Mobile,Canterbury,-88.175242,30.6164464,0.0312392,0.0182947
101,101.0,276286.0,AL,Mobile,Mobile,Cypress Shores,-88.1379319,30.5899899,0.033545,0.0328647
102,102.0,274383.0,AL,Mobile,Mobile,Lyons Park,-88.0732361,30.6938483,0.0162764,0.0144468
103,103.0,276001.0,AL,Mobile,Mobile,Westavia,-88.2167969,30.7675884,0.0182176,0.0261723
104,104.0,275172.0,AL,Mobile,Mobile,Ridgeway,-88.2106228,30.8118951,0.0379292,0.020834
105,105.0,274930.0,AL,Mobile,Mobile,Overlook,-88.1792801,30.7138992,0.0232657,0.0177339
106,106.0,275387.0,AL,Mobile,Mobile,Skyland Park,-88.1485228,30.6360398,0.0172749,0.0339808
107,107.0,276022.0,AL,Mobile,Mobile,Westhill,-88.180143,30.6831131,0.0210691,0.0142175
108,108.0,274932.0,AL,Mobile,Mobile,Overton,-88.1992297,30.6504795,0.017254,0.0214467
109,109.0,273428.0,AL,Mobile,Mobile,Cypress Branch,-88.2738459,30.5509777,0.0216276,0.0326802
110,110.0,274442.0,AL,Mobile,Mobile,Maryvale,-88.080703,30.6520975,0.0173139,0.0241679
111,111.0,273466.0,AL,Mobile,Mobile,Devonshire,-88.1971806,30.6021245,0.0210504,0.0264984
112,112.0,273247.0,AL,Mobile,Mobile,Churchill,-88.2522766,30.5763124,0.0215112,0.0268076
113,113.0,272886.0,AL,Mobile,Mobile,Bayview,-88.0687404,30.6018111,0.0208917,0.0191806
114,114.0,273807.0,AL,Mobile,Mobile,Garland,-88.1930422,30.7576386,0.0315364,0.0292837
115,115.0,276360.0,AL,Mobile,Mobile,Hamilton,-88.2712636,30.5795994,0.0261041,0.0258244
116,116.0,275930.0,AL,Mobile,Mobile,Washington Square,-88.0607097,30.6792599,0.0155883,0.0140062
117,117.0,272930.0,AL,Mobile,Mobile,Belmeade,-88.2334306,30.5810247,0.0164261,0.0160532
118,118.0,274134.0,AL,Mobile,Mobile,Jefferson,-88.2286161,30.564376,0.0275105,0.0323405
119,119.0,276139.0,AL,Mobile,Mobile,Woodlawn,-88.0996558,30.647843,0.0127372,0.0313312
120,120.0,274362.0,AL,Mobile,Mobile,Lott Road,-88.2445397,30.8055554,0.0299047,0.0301899
121,121.0,274567.0,AL,Mobile,Mobile,Mohawk,-88.1911845,30.7646229,0.0329853,0.0400194
122,122.0,272728.0,AL,Mobile,Mobile,Airmont,-88.1373685,30.654041,0.029968,0.031923
123,123.0,276187.0,AL,Mobile,Mobile,Arlington,-88.0666284,30.6555474,0.0163783,0.0116345
124,124.0,275853.0,AL,Mobile,Mobile,Venetia,-88.1076289,30.6226966,0.0441293,0.02752
125,125.0,274403.0,AL,Mobile,Mobile,Malibar Heights,-88.171092,30.6541559,0.0201713,0.021037
126,126.0,273315.0,AL,Mobile,Mobile,College Park,-88.1353935,30.6986212,0.0261227,0.0263675
127,127.0,275036.0,AL,Mobile,Mobile,Pinewood,-88.200531,30.7363626,0.0415068,0.027193
128,128.0,274723.0,AL,Mobile,Mobile,North Industrial Area,-88.01556,30.7667193,0.1207841,0.1549554
129,129.0,273909.0,AL,Mobile,Mobile,Grove Hill,-88.2563063,30.5193932,0.0282187,0.0325213
130,130.0,275146.0,AL,Mobile,Mobile,Redstone,-88.2604894,30.7512407,0.0322253,0.0255444
131,131.0,273928.0,AL,Mobile,Mobile,Happy Hill,-88.0696486,30.7221313,0.0218888,0.017956
132,132.0,272952.0,AL,Mobile,Mobile,Beverly,-88.1890915,30.5115538,0.038764,0.0341858
133,133.0,275045.0,AL,Mobile,Mobile,Plantation,-88.1863227,30.5678472,0.0318408,0.0261682
134,134.0,274493.0,AL,Mobile,Mobile,Melrose,-88.2634407,30.6787591,0.0255528,0.0155861
135,135.0,274699.0,AL,Mobile,Mobile,North Crichton,-88.1123016,30.7081966,0.0200612,0.0228325
136,136.0,272788.0,AL,Mobile,Mobile,Argyle,-88.1469082,30.5089611,0.0464968,0.0149437
137,137.0,273845.0,AL,Mobile,Mobile,Goldmine,-88.2581544,30.6034748,0.0331319,0.0292781
138,138.0,273468.0,AL,Mobile,Mobile,Di Grado,-88.2162314,30.6276868,0.0170607,0.0246266
139,139.0,273901.0,AL,Mobile,Mobile,Greenwich Hills,-88.151478,30.6560631,0.0231853,0.0152064
140,140.0,274536.0,AL,Mobile,Mobile,Milkhouse,-88.199332,30.6255409,0.0170493,0.0301436
141,141.0,275229.0,AL,Mobile,Mobile,Rolling Acres,-88.1824076,30.6345829,0.0169108,0.0181089
142,142.0,273297.0,AL,Mobile,Mobile,Cody,-88.1994564,30.7192781,0.0173107,0.0212227
143,143.0,273717.0,AL,Mobile,Mobile,Ferry,-88.2166102,30.7239138,0.0178008,0.0318588
144,144.0,275330.0,AL,Mobile,Mobile,Seminole,-88.2116871,30.7816632,0.0282491,0.0191264
145,145.0,272823.0,AL,Mobile,Mobile,Audubon,-88.1445928,30.5654324,0.0419199,0.0260243
146,146.0,275258.0,AL,Mobile,Mobile,Rothfield,-88.2630135,30.7243104,0.0263017,0.0286599
147,147.0,275737.0,AL,Mobile,Mobile,Thornhill,-88.199175,30.6735615,0.0171492,0.0249047
148,148.0,275624.0,AL,Mobile,Mobile,Sunnyvale,-88.2519167,30.7680643,0.0185706,0.0209364
149,149.0,273117.0,AL,Mobile,Mobile,Camelia,-88.2848745,30.7525439,0.0169984,0.0230719
150,150.0,273851.0,AL,Mobile,Mobile,Gorgas,-88.0815586,30.711746,0.0282184,0.0213487
151,151.0,273146.0,AL,Mobile,Mobile,Carver,-88.0888438,30.7057777,0.0221528,0.0182738
152,152.0,274029.0,AL,Mobile,Mobile,Hillview,-88.207207,30.569248,0.0348303,0.0192743
153,153.0,275422.0,AL,Mobile,Mobile,South Crichton,-88.1149983,30.697489,0.0225472,0.0189235
154,154.0,276024.0,AL,Mobile,Mobile,Westlake,-88.2838508,30.6284469,0.0170124,0.0207525
155,155.0,275770.0,AL,Mobile,Mobile,Travis,-88.2164864,30.6032404,0.0176025,0.0286868
156,156.0,274185.0,AL,Mobile,Mobile,Kimberline,-88.2381259,30.6720773,0.0254469,0.0220424
157,157.0,275214.0,AL,Mobile,Mobile,Riviera,-88.0924877,30.650319,0.0092585,0.0277249
158,158.0,273772.0,AL,Mobile,Mobile,Fowl River,-88.2195419,30.525001,0.0456408,0.0380424
159,159.0,272947.0,AL,Mobile,Mobile,Berkleigh,-88.1799151,30.6697182,0.0214518,0.0171508
160,160.0,274204.0,AL,Mobile,Mobile,Koolman,-88.1554407,30.5750654,0.0348293,0.0406425
161,161.0,273359.0,AL,Mobile,Mobile,Cottage Park,-88.2617217,30.6290225,0.0275005,0.0219445
162,162.0,276526.0,AL,Mobile,Mobile,Red Creek,-88.2340999,30.7763202,0.0171725,0.0282805
163,163.0,272850.0,AL,Mobile,Mobile,Baltimore,-88.0634867,30.6670462,0.0171188,0.0136417
164,164.0,273073.0,AL,Mobile,Mobile,Brookwood,-88.116241,30.6689746,0.0218743,0.0149283
165,165.0,273433.0,AL,Mobile,Mobile,Dauphin Acres,-88.1138712,30.682951,0.0266402,0.0135425
166,166.0,274273.0,AL,Mobile,Mobile,Larkspur,-88.2128594,30.5806968,0.0251896,0.0164336
167,167.0,275248.0,AL,Mobile,Mobile,Rosedale,-88.0734099,30.6252611,0.0314163,0.0355133
168,168.0,275201.0,AL,Mobile,Mobile,Riverside,-88.1053918,30.5992196,0.0195308,0.0302278
169,169.0,276560.0,AL,Mobile,Mobile,Sheldon,-88.2163536,30.6742045,0.0181548,0.0260578
170,170.0,273826.0,AL,Mobile,Mobile,Glen Acres,-88.242339,30.7094595,0.0339212,0.0307149
171,171.0,276522.0,AL,Mobile,Mobile,Prospect,-88.2331868,30.6058059,0.0169138,0.0338127
172,172.0,276583.0,AL,Mobile,Mobile,Spring Valley,-88.128935,30.6345168,0.0221163,0.0353215
173,173.0,272742.0,AL,Mobile,Mobile,Alderbrook,-88.2753318,30.6412854,0.0340504,0.0268085
174,174.0,274919.0,AL,Mobile,Mobile,Orange Grove,-88.0529618,30.7049555,0.0125244,0.0144454
175,175.0,275221.0,AL,Mobile,Mobile,Rochon,-88.1183062,30.5736513,0.0328482,0.0452986
176,176.0,267875.0,AL,Mobile,Mobile,Leinkauf,-88.0744879,30.677956,0.0140341,0.0081779
177,177.0,272996.0,AL,Mobile,Mobile,Bolton,-88.1382959,30.6687138,0.0241613,0.0149318
178,178.0,105745.0,AL,Mobile,Mobile,Navco,-88.1105393,30.6390195,0.0164508,0.0253671
179,179.0,274454.0,AL,Mobile,Mobile,Maysville,-88.0781812,30.6683055,0.0193546,0.0138817
180,180.0,274970.0,AL,Mobile,Mobile,Park Place,-88.0921552,30.6978155,0.0248612,0.0236847
181,181.0,273990.0,AL,Mobile,Mobile,Highland,-88.2164853,30.6886003,0.0178776,0.0110036
182,182.0,105508.0,AL,Mobile,Mobile,Mertz,-88.1141767,30.6524924,0.0164157,0.0220543
183,183.0,276287.0,AL,Mobile,Mobile,D Iberville,-88.2394417,30.629115,0.0296058,0.0221296
184,184.0,272754.0,AL,Mobile,Mobile,Alligator Bayou,-88.1023466,30.557876,0.0293074,0.0334484
185,185.0,276443.0,AL,Mobile,Mobile,McCrary,-88.2680003,30.8147282,0.0170588,0.0297856
186,186.0,276028.0,AL,Mobile,Mobile,Westmont,-88.1873096,30.5789782,0.035535,0.0204484
187,187.0,274345.0,AL,Mobile,Mobile,Loma Vista,-88.1473321,30.7438599,0.027687,0.0107327
188,188.0,274844.0,AL,Mobile,Mobile,Oakdale,-88.0525156,30.6662411,0.0118474,0.0120315
189,189.0,274951.0,AL,Mobile,Mobile,Pamona,-88.2510691,30.7871191,0.0168999,0.0256397
190,190.0,273195.0,AL,Mobile,Mobile,Central Business District,-88.0475765,30.691511,0.0184428,0.0163561
191,191.0,273605.0,AL,Mobile,Mobile,Edington,-88.1860964,30.7893971,0.0229324,0.0303861
192,192.0,272976.0,AL,Mobile,Mobile,Blackstone,-88.2423994,30.7412065,0.0339962,0.0327791
193,193.0,272959.0,AL,Mobile,Mobile,Big Creek,-88.268023,30.7892183,0.0170714,0.0214413
194,194.0,276284.0,AL,Mobile,Mobile,Crestview,-88.1497835,30.6213135,0.0251088,0.033532
195,195.0,275165.0,AL,Mobile,Mobile,Rickarby,-88.0941711,30.6700448,0.0257496,0.0153117
196,196.0,105758.0,AL,Mobile,Mobile,Neely,-88.1102187,30.7294797,0.0204362,0.0222159
197,197.0,276554.0,AL,Mobile,Mobile,Scenic Hill,-88.2764197,30.7360022,0.033845,0.0221103
198,198.0,276238.0,AL,Mobile,Mobile,Carlen,-88.0931763,30.6771592,0.0247042,0.021739
199,199.0,276451.0,AR,Pulaski,Little Rock,Midtown,-92.357279,34.765708,0.0333361,0.026974
200,200.0,274145.0,AR,Pulaski,Little Rock,John Barrow,-92.3774523,34.7289149,0.0485608,0.0386845
201,201.0,275222.0,AR,Pulaski,Little Rock,Rock Creek,-92.4324014,34.763983,0.052853,0.040812
202,202.0,267896.0,AR,Pulaski,Little Rock,South End,-92.2844704,34.7135587,0.036043,0.0234425
203,203.0,273009.0,AR,Pulaski,Little Rock,Boyle Park,-92.3508967,34.731685,0.0188855,0.0284788
204,204.0,273503.0,AR,Pulaski,Little Rock,Downtown,-92.2810747,34.738465,0.0385223,0.029144
205,205.0,273957.0,AR,Pulaski,Little Rock,Heights,-92.3300304,34.773094,0.031061,0.02251
206,206.0,267898.0,AR,Pulaski,Little Rock,Upper Baseline,-92.3216661,34.6763453,0.0479357,0.0629366
207,207.0,274489.0,AR,Pulaski,Little Rock,Medical Center,-92.3299939,34.7484315,0.022904,0.007579
208,208.0,273237.0,AR,Pulaski,Little Rock,Chicot West,-92.4030431,34.6518262,0.0841897,0.0512563
209,209.0,273559.0,AR,Pulaski,Little Rock,East Of I-30,-92.2367864,34.7263865,0.077581,0.043099
210,210.0,275915.0,AR,Pulaski,Little Rock,Walnut Valley,-92.4009809,34.7578585,0.021158,0.029735
211,211.0,267895.0,AR,Pulaski,Little Rock,Otter Creek Crystal,-92.4233639,34.6634807,0.042402,0.0453154
212,212.0,274016.0,AR,Pulaski,Little Rock,Hillcrest,-92.3177063,34.75833,0.0470131,0.014906
213,213.0,273032.0,AR,Pulaski,Little Rock,Briarwood,-92.3571944,34.7490735,0.031963,0.008409
214,214.0,109943.0,AR,Pulaski,Little Rock,Oak Forest,-92.3307773,34.7263996,0.0262572,0.0376609
215,215.0,275975.0,AR,Pulaski,Little Rock,West Markham,-92.3792509,34.757706,0.024768,0.021822
216,216.0,276042.0,AR,Pulaski,Little Rock,Westwood-Pecan Lake,-92.3746355,34.6961749,0.0649438,0.0437304
217,217.0,273129.0,AR,Pulaski,Little Rock,Capital View-Stiff,-92.3043254,34.7492005,0.028935,0.011447
218,218.0,267897.0,AR,Pulaski,Little Rock,South Geyer Springs,-92.3513569,34.6405225,0.02521,0.029131
219,219.0,272712.0,AR,Pulaski,Little Rock,65th Street West,-92.3757125,34.6847451,0.0631652,0.0456979
220,220.0,267899.0,AR,Pulaski,Little Rock,Wakefield,-92.338852,34.6933563,0.0300198,0.0289146
221,221.0,267892.0,AR,Pulaski,Little Rock,Cloverdale Watson,-92.3535019,34.666848,0.01936,0.0244
222,222.0,276529.0,AR,Pulaski,Little Rock,Reservoir,-92.3814021,34.7724875,0.0205476,0.031581
223,223.0,275573.0,AR,Pulaski,Little Rock,Stephens,-92.313539,34.7291891,0.0317835,0.0323041
224,224.0,275186.0,AR,Pulaski,Little Rock,River Mountain,-92.4161289,34.7917525,0.07141,0.046271
225,225.0,272960.0,AR,Pulaski,Little Rock,Big Dickinson Lake,-92.3211521,34.7136775,0.045365,0.0119045
226,226.0,267891.0,AR,Pulaski,Little Rock,Central High,-92.2964239,34.7342531,0.015774,0.0192602
227,227.0,274742.0,AZ,Maricopa,Scottsdale,North Scottsdale,-111.8582508,33.64934,0.204723,0.1923999
228,228.0,275743.0,AZ,Pima,Tucson,Thunderbird Heights-Wilmot Desert,-110.8623075,32.2325699,0.008796,0.0073569
229,229.0,272736.0,AZ,Maricopa,Tempe,Alameda-Campus,-111.9305834,33.398383,0.008641,0.003678
230,230.0,274823.0,AZ,Maricopa,Tempe,Ntna-Indian Bend,-111.9222039,33.4476435,0.008636,0.007305
231,231.0,274824.0,AZ,Maricopa,Tempe,Ntna-West Rio,-111.9289064,33.440207,0.005183,0.007566
232,232.0,275439.0,AZ,Pima,Tucson,South Harrison,-110.7912836,32.1841561,0.0372673,0.0154709
233,233.0,111950.0,AZ,Pima,Tucson,Flowing Wells,-111.0172743,32.2856591,0.0616444,0.0706398
234,234.0,272858.0,AZ,Pima,Tucson,Barrio Blue Moon,-110.9804407,32.2403649,0.0050144,0.0091045
235,235.0,274822.0,AZ,Maricopa,Tempe,NTNA-Cavalier Hills,-111.9284324,33.4476073,0.003883,0.0073355
236,236.0,273229.0,AZ,Pima,Tucson,Cherry Avenue,-110.9455885,32.1559107,0.0211013,0.0146647
237,237.0,274564.0,AZ,Pima,Tucson,Mitman,-110.871129,32.2325889,0.0088591,0.0073349
238,238.0,275220.0,AZ,Pima,Tucson,Roberts,-110.9015436,32.194871,0.018228,0.0099227
239,239.0,267973.0,AZ,Maricopa,Tempe,Superstition,-111.9285236,33.3893001,0.0044253,0.0072899
240,240.0,275959.0,AZ,Maricopa,Mesa,West Central,-111.8247945,33.4069529,0.073411,0.0573838
241,241.0,274525.0,AZ,Pima,Tucson,Midtown,-110.9012667,32.2434495,0.0173838,0.0145906
242,242.0,267909.0,AZ,Maricopa,Tempe,Camelot Village,-111.9011554,33.3603165,0.014175,0.007167
243,243.0,275176.0,AZ,Pima,Tucson,Rincon Heights,-110.9501522,32.2245244,0.0123744,0.0065127
244,244.0,273618.0,AZ,Pima,Tucson,El Montevideo,-110.9117433,32.2251929,0.0043725,0.0073028
245,245.0,267977.0,AZ,Maricopa,Tempe,Tempe Gardens,-111.9350819,33.389273,0.008988,0.007272
246,246.0,267964.0,AZ,Maricopa,Tempe,Peterson Park,-111.9642218,33.3948435,0.0070534,0.0041089
247,247.0,275381.0,AZ,Pima,Tucson,Silvercroft,-111.0071908,32.2447399,0.0081441,0.0044526
248,248.0,267944.0,AZ,Maricopa,Tempe,McClintock,-111.9048289,33.396598,0.008598,0.00728
249,249.0,274755.0,AZ,Pima,Tucson,North University,-110.9504382,32.2395733,0.0127299,0.0073349
250,250.0,275174.0,AZ,Pima,Tucson,Rillito,-110.9054264,32.2701421,0.0088882,0.0100559
251,251.0,275253.0,AZ,Pima,Tucson,Rosemont East,-110.8794389,32.2180604,0.0086138,0.007431
252,252.0,276573.0,AZ,Maricopa,Mesa,Southeast,-111.6672618,33.3465094,0.1732537,0.1380768
253,253.0,274549.0,AZ,Pima,Tucson,Miracle Manor,-110.9820951,32.2556296,0.0088802,0.0109072
254,254.0,274551.0,AZ,Pima,Tucson,Miramonte,-110.9181873,32.2324021,0.0171625,0.0076503
255,255.0,272857.0,AZ,Pima,Tucson,Barrio Anita,-110.9807646,32.2329775,0.0079177,0.0109322
256,256.0,273833.0,AZ,Pima,Tucson,Glenn Heights,-110.8883539,32.2543203,0.0087364,0.0072071
257,257.0,274507.0,AZ,Pima,Tucson,Mesquite Ranch,-110.7684014,32.1367411,0.0429623,0.007212
258,258.0,274208.0,AZ,Maricopa,Tempe,Kyrene-Superstition,-111.9478624,33.3893115,0.009357,0.007425
259,259.0,274915.0,AZ,Maricopa,Tempe,Optimist Park Ne,-111.8981679,33.3746225,0.009184,0.0078029
260,260.0,267936.0,AZ,Maricopa,Tempe,Jen Tilly Terrace,-111.9216539,33.412899,0.00923,0.003896
261,261.0,267906.0,AZ,Maricopa,Tempe,Broadmor,-111.9305804,33.4038235,0.008663,0.007363
262,262.0,267916.0,AZ,Maricopa,Tempe,Cyprus Southwest,-111.9210364,33.389323,0.010969,0.007258
263,263.0,272846.0,AZ,Pima,Tucson,Balboa Heights,-110.9748248,32.2538885,0.0058547,0.007385
264,264.0,274529.0,AZ,Pima,Tucson,Midvale Park,-110.9996201,32.1411132,0.0277021,0.0442016
265,265.0,267908.0,AZ,Maricopa,Phoenix,Camelback East,-112.0024155,33.5014954,0.1262491,0.1300271
266,266.0,275892.0,AZ,Pima,Tucson,Vista Del Monte,-110.8968231,32.2578674,0.0088151,0.0145456
267,267.0,273027.0,AZ,Maricopa,Tempe,Brentwood-Cavalier,-111.9306059,33.3947281,0.00863,0.0036823
268,268.0,272864.0,AZ,Maricopa,Tempe,Baseline-Hardy,-111.9525129,33.3828275,0.018128,0.009257
269,269.0,267981.0,AZ,Maricopa,Tempe,University Park,-111.933088,33.4129765,0.0136782,0.004051
270,270.0,274421.0,AZ,Maricopa,Tempe,Marilyn Ann,-111.9499977,33.4109986,0.0043515,0.0072772
271,271.0,274105.0,AZ,Pima,Tucson,Ironwood Ridge,-111.0182848,32.2489186,0.0042753,0.0035042
272,272.0,273020.0,AZ,Pima,Tucson,Bravo Park Lane,-110.9498147,32.1705224,0.0129572,0.0146507
273,273.0,276487.0,AZ,Maricopa,Tempe,Ntna-College,-111.9308419,33.454783,0.008862,0.007402
274,274.0,275008.0,AZ,Maricopa,Tempe,Pepperwood,-111.9502254,33.3709395,0.008729,0.014569
275,275.0,272861.0,AZ,Pima,Tucson,Barrio Santa Rosa,-110.9740927,32.210064,0.0113148,0.0068211
276,276.0,273157.0,AZ,Pima,Tucson,Catalina Vista-Blenman-Elm,-110.9396832,32.246499,0.0086478,0.0077245
277,277.0,276015.0,AZ,Pima,Tucson,Western Hills,-110.9399842,32.1846133,0.0070485,0.009415
278,278.0,273676.0,AZ,Pima,Tucson,Fairgrounds,-110.9622637,32.1705184,0.0122572,0.0147689
279,279.0,274917.0,AZ,Maricopa,Tempe,Optimist Park Se,-111.8983345,33.3672852,0.0084933,0.0069603
280,280.0,275454.0,AZ,Maricopa,Scottsdale,South Scottsdale,-111.9261108,33.5077923,0.069219,0.1198955
281,281.0,275342.0,AZ,Pima,Tucson,Shaheen Estates,-110.9395585,32.2612279,0.0085827,0.0073819
282,282.0,276214.0,AZ,Pima,Tucson,Blenman-Elm,-110.9354274,32.2431986,0.0173417,0.0143613
283,283.0,267971.0,AZ,Maricopa,Phoenix,South Mountain,-112.0429182,33.3800854,0.1495636,0.1092692
284,284.0,267932.0,AZ,Maricopa,Tempe,Holdeman,-111.9564914,33.4109885,0.008679,0.0072089
285,285.0,276589.0,AZ,Pima,Tucson,Starr Pass,-111.0393721,32.2087025,0.0383198,0.0332333
286,286.0,274949.0,AZ,Pima,Tucson,Palo Verde,-110.9182459,32.2433103,0.0172135,0.0146107
287,287.0,275903.0,AZ,Pima,Tucson,Wakefield,-110.972894,32.1793725,0.0093138,0.0181559
288,288.0,275303.0,AZ,Pima,Tucson,Santa Cruz Southwest,-111.0000262,32.1862622,0.0251393,0.026972
289,289.0,273652.0,AZ,Maricopa,Phoenix,Estrella,-112.1947252,33.4201184,0.1897697,0.0860632
290,290.0,112261.0,AZ,Maricopa,Phoenix,Laveen,-112.1688482,33.3633143,0.1053764,0.1100467
