chain star zhvi_p cst_p zhvi_c cst_c w_avg n_rev n_rev_star 
Barro'sPizza 1 0.685367237474 0.113084598962 5.33747556763e-08 0.0646425949811 0.078431372549 485 36 
Barro'sPizza 2 0.888771620605 0.112363061856 2.21240825941e-08 0.0783181014975 0.0840336134454 485 40 
Barro'sPizza 3 0.764619312264 0.165943047861 8.11790040052e-08 0.113482084027 0.134453781513 485 62 
Barro'sPizza 4 0.918031235535 0.00219893818056 -2.20274433362e-08 0.291404831979 0.285714285714 485 147 
Barro'sPizza 5 0.621931078103 0.000757964479985 -1.34650398939e-07 0.452152387515 0.417366946779 485 200 
Petco 1 0.797741948508 0.392284972739 -3.38061225773e-07 0.302055145153 0.214814814815 160 36 
Petco 2 0.385720156787 0.0324942047754 -2.92881261006e-07 0.208914488498 0.133333333333 160 20 
Petco 3 0.876288433269 0.167710752958 -8.47867527086e-08 0.207065317394 0.185185185185 160 29 
Petco 4 0.468526713909 0.070500101327 -4.99802263725e-07 0.351201564623 0.222222222222 160 36 
Petco 5 0.135079207858 0.733901748203 1.21553150321e-06 -0.0692365156684 0.244444444444 160 39 
DollarTree 1 0.265121079166 0.0993812931708 -2.43325093424e-07 0.109516881112 0.0454545454545 89 11 
DollarTree 2 0.472769517335 0.201156589142 -1.67304496193e-07 0.0895022704188 0.0454545454545 89 5 
DollarTree 3 0.0108942947545 0.854006341409 9.83059086727e-07 -0.0163943623425 0.242424242424 89 19 
DollarTree 4 0.829519207973 0.00545942907692 7.03600982163e-08 0.345112042263 0.363636363636 89 28 
DollarTree 5 0.228743440375 0.0107182492393 -6.42789595326e-07 0.472263168549 0.30303030303 89 26 
WaffleHouse 1 0.704742140192 0.191392855438 1.10471993396e-07 0.0910389398027 0.113744075829 272 31 
WaffleHouse 2 0.223539650967 0.00564918850162 -2.28695988686e-07 0.141790258736 0.0947867298578 272 27 
WaffleHouse 3 0.0218907763956 0.000375642574166 -8.95284404726e-07 0.397276545676 0.21327014218 272 56 
WaffleHouse 4 0.352926735888 0.01601733622 4.22287102972e-07 0.287615575114 0.374407582938 272 100 
WaffleHouse 5 0.010764610028 0.0870647197334 5.91221297045e-07 0.0822786806716 0.203791469194 272 58 
PeterPiperPizza 1 0.152017824633 0.00498530279121 -2.42650365412e-07 0.171121651657 0.103773584906 139 19 
PeterPiperPizza 2 0.865749725613 0.110997800454 -5.81147088311e-08 0.176507205577 0.160377358491 139 26 
PeterPiperPizza 3 0.027893076824 0.100918389604 5.82080993635e-07 0.121461189875 0.283018867925 139 38 
PeterPiperPizza 4 0.446070215233 0.00742134486178 -2.79609524479e-07 0.360625019009 0.283018867925 139 33 
PeterPiperPizza 5 0.99652006343 0.168691697345 -1.70639491255e-09 0.170284933882 0.169811320755 139 23 
EuropeanWaxCenter 1 0.379330909785 0.00939888421122 -1.35437383727e-07 0.147781459044 0.106741573034 382 39 
EuropeanWaxCenter 2 0.346802916966 0.0323359024049 -1.83536838049e-07 0.145502498806 0.0898876404494 382 34 
EuropeanWaxCenter 3 0.768404120686 0.163004789054 -2.86781734064e-08 0.0452068399261 0.0365168539326 382 13 
EuropeanWaxCenter 4 0.979161167329 0.0239116710468 7.0484910386e-09 0.21977429682 0.22191011236 382 82 
EuropeanWaxCenter 5 0.385374664598 0.00360045863866 3.40603904144e-07 0.441734905403 0.544943820225 382 214 
Staples 1 0.326250928143 0.395752472353 4.40674977101e-07 0.125990459812 0.2625 105 30 
Staples 2 0.940490462845 0.244092817459 -2.45345112776e-08 0.132600147563 0.125 105 13 
Staples 3 0.955864053336 0.059162349116 -1.62342471877e-08 0.20502894363 0.2 105 19 
Staples 4 0.526734034201 0.0525811697791 -2.90247162781e-07 0.327410952042 0.2375 105 26 
Staples 5 0.781072296315 0.135542274201 -1.09659055855e-07 0.208969496954 0.175 105 17 
PapaMurphy's 1 0.205252700502 0.716007365601 5.08645947366e-07 -0.0382416798481 0.0978260869565 129 10 
PapaMurphy's 2 0.72444382651 0.503166643492 -1.63871045614e-07 0.0873153686576 0.0434782608696 129 6 
PapaMurphy's 3 0.993578612292 0.360203607667 4.30847190187e-09 0.140151789444 0.141304347826 129 16 
PapaMurphy's 4 0.939432074606 0.299445275295 -6.80205367328e-08 0.268196158994 0.25 129 34 
PapaMurphy's 5 0.783013732619 0.0864151065505 -2.81062836921e-07 0.542578362752 0.467391304348 129 63 
LensCrafters 1 0.692902103378 0.0158113919346 -1.70286033553e-07 0.335832185958 0.291925465839 173 49 
LensCrafters 2 0.158457154288 0.647529910954 2.88275106035e-07 -0.0246396988309 0.0496894409938 173 10 
LensCrafters 3 0.918059754984 0.256936438153 -3.4364517747e-08 0.108239463395 0.0993788819876 173 19 
LensCrafters 4 0.421225476734 0.296922864728 2.00201194878e-07 0.0726035274394 0.124223602484 173 22 
LensCrafters 5 0.446752586019 0.000445396170871 -2.83825749614e-07 0.507964522039 0.434782608696 173 73 
Fry's&Fry'sMarketplace 1 0.157754921903 0.0577488403616 -1.31603957825e-06 0.501798843406 0.160714285714 152 24 
Fry's&Fry'sMarketplace 2 0.202342081944 0.102434691255 -1.11550611216e-06 0.396254153762 0.107142857143 152 17 
Fry's&Fry'sMarketplace 3 0.205944913508 0.912354600658 7.8980954077e-07 -0.0171988877292 0.1875 152 30 
Fry's&Fry'sMarketplace 4 0.0490999617078 0.536393762898 1.58054805065e-06 -0.114995683886 0.294642857143 152 46 
Fry's&Fry'sMarketplace 5 0.944652248505 0.335120537519 6.11880989792e-08 0.234141574447 0.25 152 35 
ExtraSpaceStorage 1 0.0754018535069 0.0469597415777 -1.48319701905e-06 0.401629011578 0.0606060606061 46 3 
ExtraSpaceStorage 2 0.552360155583 0.380484417281 -5.01693583091e-07 0.175957577627 0.0606060606061 46 2 
ExtraSpaceStorage 3 0.0451549424777 0.0963930973434 1.9017082464e-06 -0.346339736956 0.0909090909091 46 5 
ExtraSpaceStorage 4 0.414120830622 0.773472720627 1.01100415515e-06 -0.080939212946 0.151515151515 46 6 
ExtraSpaceStorage 5 0.648623926866 0.108758692005 -9.27821799407e-07 0.849692360697 0.636363636364 46 30 
U.S.Bank 1 0.0494856583061 0.00169538639458 -1.31401951819e-06 0.773931302165 0.377777777778 45 17 
U.S.Bank 2 0.124739695611 0.45038860356 5.9165148414e-07 -0.0894835153307 0.0888888888889 45 4 
U.S.Bank 3 0.0698417881338 0.34108357783 4.69134817806e-07 -0.0747691407272 0.0666666666667 45 3 
U.S.Bank 4 0.625965415375 0.794449525896 2.35461785297e-07 0.0401235688314 0.111111111111 45 5 
U.S.Bank 5 0.979818453921 0.137656060873 1.77714309465e-08 0.350197785062 0.355555555556 45 16 
Filiberto'sMexicanFood 1 0.209736707481 0.0425364181958 -1.41820642694e-06 0.547738756714 0.257142857143 210 52 
Filiberto'sMexicanFood 2 0.586365439401 0.567614917892 3.34364918436e-07 0.0743444972984 0.142857142857 210 35 
Filiberto'sMexicanFood 3 0.558894808902 0.0514786325295 2.02707258198e-07 0.167988320101 0.209523809524 210 42 
Filiberto'sMexicanFood 4 0.771859420086 0.253299581166 2.36945390523e-07 0.208591843976 0.257142857143 210 53 
Filiberto'sMexicanFood 5 0.351083532926 0.992404523449 6.44188859782e-07 0.0013365819111 0.133333333333 210 28 
Lowe'sHomeImprovement 1 0.240399503235 0.0594276030988 3.38771944203e-07 0.163528618674 0.252707581227 310 80 
Lowe'sHomeImprovement 2 0.721744468793 0.0881536663655 -9.05258279201e-08 0.132133437979 0.108303249097 310 32 
Lowe'sHomeImprovement 3 0.00751857180545 0.000123237684969 -5.69173136556e-07 0.287014320474 0.137184115523 310 40 
Lowe'sHomeImprovement 4 0.480644994783 0.00703690398466 -2.70778878769e-07 0.349258679719 0.27797833935 310 87 
Lowe'sHomeImprovement 5 0.0101675154152 0.237375382239 5.91705899042e-07 0.068064943154 0.223826714801 310 71 
Rosati'sPizza 1 0.054249117251 0.000221688578209 -3.82812922407e-07 0.330058540717 0.220417633411 464 111 
Rosati'sPizza 2 0.430931397799 0.176866852923 1.36441432759e-07 0.0746110974785 0.113689095128 464 55 
Rosati'sPizza 3 0.762431335436 0.190201216186 7.01114596477e-08 0.0982489424293 0.118329466357 464 53 
Rosati'sPizza 4 0.957748269594 0.00635096380027 -1.40940858677e-08 0.289419497812 0.285382830626 464 127 
Rosati'sPizza 5 0.603737206233 0.0904719999252 1.90354115868e-07 0.207661921563 0.262180974478 464 118 
In-N-OutBurger 1 0.300799371408 0.049222469435 4.37571774482e-08 0.0256824391206 0.0368033648791 1191 43 
In-N-OutBurger 2 0.360125124142 0.00212853087224 -7.03017153357e-08 0.0904224488353 0.0725552050473 1191 79 
In-N-OutBurger 3 0.117517806414 0.000467864890151 9.87137234792e-08 0.0895280124284 0.114616193481 1191 135 
In-N-OutBurger 4 0.097788821727 6.94304682765e-05 2.13262457353e-07 0.239174550172 0.293375394322 1191 365 
In-N-OutBurger 5 0.0997292097723 1.22233737618e-06 -2.85431642944e-07 0.555192549443 0.482649842271 1191 569 
OutbackSteakhouse 1 0.810150203094 0.0454567746828 -5.07295248899e-08 0.128554650676 0.115635179153 770 93 
OutbackSteakhouse 2 0.97813283601 0.0195435126989 5.66786016345e-09 0.153279672595 0.154723127036 770 133 
OutbackSteakhouse 3 0.551084235376 0.0174739770206 1.17131651285e-07 0.147694088829 0.177524429967 770 136 
OutbackSteakhouse 4 0.606152962127 0.000199608312772 9.36448570828e-08 0.274196728267 0.298045602606 770 234 
OutbackSteakhouse 5 0.56033389297 0.00279550915253 -1.65714843641e-07 0.296274859632 0.254071661238 770 174 
--1emggGHgoG6ipd_RMb-g3.33333333333--4Pe8BZ6gj57VFL5mUE8g2.85714285714--5jkZ3-nUPZxUvtcbr8Uw4.55555555556--BlvDO_RG2yElKu9XA1_g3.8829787234--Dl2rW_xO8GuYBomlg9zw4.16666666667--Ol5mVSMaW8ExtmWRUmKA4.5--UE_y6auTgq3FXlvUMkbw3.25--WLj8iK9DUKxkPnMHAoeA2.71428571429--XBxRlD92RaV6TyUnP8Ow3.75--Y_2lDOtVDioX5bwF6GIw2.9512195122--jFTZmywe7StuZ2hEjxyA3.4--m1g9P1wxNblrLANfVqlA5.0--nQiUBxtpjd_ZBuO_PH6w4.0--pOlFxITWnhzc7SHSIP0A4.07051282051--qeSYxyn62mMjWvznNTdg4.0--sSW-WY3vyASh_eVPGUAw2.0--zgHBiQpr8H2ZqSdGmguQ2.8-024YEtnIsPQCrMSHCKLQw3.5-04i_5uaAin8qNeJPD3xZQ5.0-05qMWbhAtrD6EiV-UElPg5.0-0Ackw6MF82PXO9f9Jh_Kg3.32352941176-0D_CYhlD2ILkmLR0pBmnA4.375-0GkcDiIgVm0XzDZC8RFOg3.65137614679-0HGqwlfw3I8nkJyMHxAsQ3.0-0OQ
